Entry Name,Species,Level,Happiness,Item,AI Role,Is Key Strategic Pokemon,IVs HP,IVs Attack,IVs Defense,IVs Sp.Atk,IVs Sp.Def,IVs Speed,EVs HP,EVs Attack,EVs Defense,EVs Sp.Atk,EVs Sp.Def,EVs Speed,Moves 1,Moves 2,Moves 3,Moves 4,Can Fill Combo A Role 1,Can Fill Combo A Role 2,Can Fill Combo B Role 1,Can Fill Combo B Role 2,Use species second ability,Gender,Nature,Use Random Nature and Gender
NINJASK - 458,NINJASK (302),28,255,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SWORDS DANCE (14),SCREECH (103),AERIAL ACE (332),DOUBLE TEAM (104),false,false,false,false,false,Male (0),Hardy (0),false
SHEDINJA - 459,SHEDINJA (303),28,255,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SWORDS DANCE (14),SCREECH (103),FURY CUTTER (210),SHADOW BALL (247),false,false,false,false,false,Genderless (2),Hardy (0),false
ZANGOOSE - 460,ZANGOOSE (380),31,0,SILK SCARF (217),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BRICK BREAK (280),REFRESH (287),COUNTER (68),CRUSH CLAW (306),false,false,false,false,false,Female (1),Hardy (0),false
DODUO - 461,DODUO (84),26,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PECK (64),TRI ATTACK (161),PURSUIT (228),None (0),false,false,false,false,false,Female (1),Quirky (24),false
CARVANHA - 462,CARVANHA (330),26,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WATER PULSE (352),BITE (44),RAGE (99),None (0),false,false,false,false,false,Male (0),Docile (6),false
SEVIPER - 463,SEVIPER (379),26,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,LICK (122),BITE (44),POISON TAIL (342),None (0),false,false,false,false,false,Female (1),Serious (12),false
RELICANTH - 464,RELICANTH (381),26,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TACKLE (33),ROCK TOMB (317),WATER GUN (55),None (0),false,false,false,false,false,Female (1),Bashful (18),false
ODDISH - 465,ODDISH (43),27,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,GIGA DRAIN (202),None (0),None (0),None (0),false,false,false,false,false,Female (1),Bashful (18),false
MINUN - 466,MINUN (354),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,CHARM (204),ATTRACT (213),SPARK (209),HELPING HAND (270),false,false,false,false,false,Male (0),Serious (12),false
BEAUTIFLY - 467,BEAUTIFLY (292),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,GUST (16),MEGA DRAIN (72),AERIAL ACE (332),SWIFT (129),false,false,false,false,false,Female (1),Quirky (24),false
LEDIAN - 468,LEDIAN (166),28,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYBEAM (60),GIGA DRAIN (202),LIGHT SCREEN (113),ATTRACT (213),false,false,false,false,true,Male (0),Bashful (18),false
ILLUMISE - 469,ILLUMISE (387),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ICE PUNCH (8),ATTRACT (213),CHARM (204),WATER PULSE (352),false,false,false,false,false,Female (1),Docile (6),false
SEVIPER - 470,SEVIPER (379),29,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BITE (44),POISON TAIL (342),WRAP (35),SNATCH (289),false,false,false,false,false,Male (0),Quirky (24),false
MURKROW - 471,MURKROW (198),29,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,NIGHT SHADE (101),HAZE (114),PURSUIT (228),ASTONISH (310),false,false,false,false,false,Female (1),Docile (6),false
PARAS - 472,PARAS (46),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SPORE (147),REFRESH (287),SLASH (163),FALSE SWIPE (206),false,false,false,false,false,Male (0),Hardy (0),false
GROWLITHE - 473,GROWLITHE (58),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FLAMETHROWER (53),CHARM (204),BITE (44),TAKE DOWN (36),false,false,false,false,false,Male (0),Hardy (0),false
PLUSLE - 474,PLUSLE (353),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FAKE TEARS (313),ATTRACT (213),SPARK (209),HELPING HAND (270),false,false,false,false,false,Female (1),Serious (12),false
DUSTOX - 475,DUSTOX (294),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,GUST (16),LIGHT SCREEN (113),ATTRACT (213),CONFUSION (93),false,false,false,false,false,Male (0),Serious (12),false
XATU - 476,XATU (178),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,LEER (43),NIGHT SHADE (101),AERIAL ACE (332),ATTRACT (213),false,false,false,false,true,Male (0),Docile (6),false
VOLBEAT - 477,VOLBEAT (386),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ATTRACT (213),SIGNAL BEAM (324),TAIL GLOW (294),SHOCK WAVE (351),false,false,false,false,true,Male (0),Hardy (0),false
CLAMPERL - 478,CLAMPERL (373),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,IRON DEFENSE (334),WHIRLPOOL (250),WATER GUN (55),CLAMP (128),false,false,false,false,false,Male (0),Serious (12),false
OCTILLERY - 479,OCTILLERY (224),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYBEAM (60),WATER GUN (55),FOCUS ENERGY (116),CONSTRICT (132),false,false,false,false,false,Male (0),Serious (12),false
LANTURN - 480,LANTURN (171),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SPARK (209),WATER GUN (55),FLAIL (175),BUBBLE (145),false,false,false,false,false,Male (0),Docile (6),false
RELICANTH - 481,RELICANTH (381),32,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HARDEN (106),YAWN (281),ROCK TOMB (317),WATER GUN (55),false,false,false,false,false,Male (0),Serious (12),false
SHELLDER - 482,SHELLDER (90),32,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TAKE DOWN (36),REFRESH (287),SURF (57),AURORA BEAM (62),false,false,false,false,false,Male (0),Hardy (0),false
RHYHORN - 483,RHYHORN (111),29,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HORN ATTACK (30),SCARY FACE (184),DIG (91),STOMP (23),false,false,false,false,false,Female (1),Bashful (18),false
SWALOT - 484,SWALOT (368),29,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AMNESIA (133),YAWN (281),SHOCK WAVE (351),SLUDGE (124),false,false,false,false,false,Female (1),Quirky (24),false
GOLBAT - 485,GOLBAT (42),29,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ASTONISH (310),WING ATTACK (17),STEEL WING (211),BITE (44),false,false,false,false,false,Male (0),Serious (12),false
SHARPEDO - 486,SHARPEDO (331),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,RAGE (99),BITE (44),THIEF (168),FOCUS ENERGY (116),false,false,false,false,false,Male (0),Serious (12),false
ROSELIA - 487,ROSELIA (363),32,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ABSORB (71),MAGICAL LEAF (345),MEGA DRAIN (72),GROWTH (74),false,false,false,false,true,Female (1),Bashful (18),false
HOPPIP - 488,HOPPIP (187),32,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),REFLECT (115),MEGA DRAIN (72),AERIAL ACE (332),false,false,false,false,false,Female (1),Docile (6),false
MASQUERAIN - 489,MASQUERAIN (312),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WATER SPORT (346),GUST (16),PSYBEAM (60),SWEET SCENT (230),false,false,false,false,false,Male (0),Bashful (18),false
BELLOSSOM - 490,BELLOSSOM (182),32,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,MAGICAL LEAF (345),SWEET SCENT (230),SUBSTITUTE (164),ABSORB (71),false,false,false,false,false,Male (0),Quirky (24),false
BEEDRILL - 491,BEEDRILL (15),33,0,POISON BARB (211),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SLUDGE BOMB (188),BATON PASS (226),TWINEEDLE (41),SWORDS DANCE (14),false,false,false,false,false,Male (0),Hardy (0),false
FURRET - 492,FURRET (162),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SCRATCH (10),FOLLOW ME (266),None (0),None (0),false,false,false,false,true,Male (0),Serious (12),false
TOGETIC - 493,TOGETIC (176),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BODY SLAM (34),FOLLOW ME (266),None (0),None (0),false,false,false,false,false,Male (0),Bashful (18),false
PIDGEOTTO - 494,PIDGEOTTO (17),33,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WING ATTACK (17),REFRESH (287),STEEL WING (211),FEATHERDANCE (297),false,false,false,false,false,Male (0),Hardy (0),false
ABSOL - 495,ABSOL (376),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TAUNT (269),BITE (44),SCRATCH (10),SWORDS DANCE (14),false,false,false,false,false,Male (0),Bashful (18),false
SMEARGLE - 496,SMEARGLE (235),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TAUNT (269),BITE (44),SCRATCH (10),SWORDS DANCE (14),false,false,false,false,false,Female (1),Serious (12),false
DONPHAN - 497,DONPHAN (232),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,GROWL (45),FURY ATTACK (31),HORN ATTACK (30),DEFENSE CURL (111),false,false,false,false,false,Male (0),Docile (6),false
AMPHAROS - 498,AMPHAROS (181),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDERSHOCK (84),FIRE PUNCH (7),LIGHT SCREEN (113),COTTON SPORE (178),false,false,false,false,false,Male (0),Quirky (24),false
TENTACRUEL - 499,TENTACRUEL (73),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WRAP (35),BUBBLEBEAM (61),ACID (51),CONSTRICT (132),false,false,false,false,true,Male (0),Docile (6),false
CHIMECHO - 500,CHIMECHO (411),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SAFEGUARD (219),UPROAR (253),TAKE DOWN (36),CONFUSION (93),false,false,false,false,false,Male (0),Quirky (24),false
KECLEON - 501,KECLEON (317),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUBSTITUTE (164),PSYBEAM (60),SCREECH (103),FAINT ATTACK (185),false,false,false,false,false,Male (0),Bashful (18),false
NOCTOWL - 502,NOCTOWL (164),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AERIAL ACE (332),REFLECT (115),TAKE DOWN (36),CONFUSION (93),false,false,false,false,true,Female (1),Docile (6),false
MIGHTYENA - 503,MIGHTYENA (287),29,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ROAR (46),DIG (91),SHADOW BALL (247),BITE (44),false,false,false,false,false,Male (0),Serious (12),false
NINETALES - 504,NINETALES (38),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TAIL WHIP (39),SAFEGUARD (219),QUICK ATTACK (98),EMBER (52),false,false,false,false,false,Female (1),Serious (12),false
JUMPLUFF - 505,JUMPLUFF (189),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUNNY DAY (241),GIGA DRAIN (202),LEECH SEED (73),AERIAL ACE (332),false,false,false,false,false,Male (0),Docile (6),false
AZUMARILL - 506,AZUMARILL (184),32,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DEFENSE CURL (111),ROLLOUT (205),BUBBLEBEAM (61),TAIL WHIP (39),false,false,false,false,false,Female (1),Hardy (0),false
TANGELA - 507,TANGELA (114),33,0,MIRACLE SEED (205),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SOLARBEAM (76),MORNING SUN (234),SUNNY DAY (241),INGRAIN (275),false,true,false,false,false,Male (0),Bashful (18),false
BUTTERFREE - 508,BUTTERFREE (12),33,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),MORNING SUN (234),SLEEP POWDER (79),AERIAL ACE (332),true,false,false,false,false,Male (0),Quirky (24),false
ARIADOS - 509,ARIADOS (168),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,LEECH LIFE (141),NIGHT SHADE (101),CONSTRICT (132),SCARY FACE (184),false,false,false,false,true,Female (1),Quirky (24),false
GIRAFARIG - 510,GIRAFARIG (203),29,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AGILITY (97),STOMP (23),CONFUSION (93),ODOR SLEUTH (316),false,false,false,false,false,Female (1),Bashful (18),false
VILEPLUME - 511,VILEPLUME (45),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,MEGA DRAIN (72),AROMATHERAPY (312),SWEET SCENT (230),ACID (51),false,false,false,false,false,Male (0),Bashful (18),false
STANTLER - 512,STANTLER (234),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,STOMP (23),SAND-ATTACK (28),CALM MIND (347),SHOCK WAVE (351),false,false,false,false,false,Female (1),Serious (12),false
GRANBULL - 513,GRANBULL (210),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WATER PULSE (352),TACKLE (33),BITE (44),BULK UP (339),false,false,false,false,false,Female (1),Serious (12),false
SHEDINJA - 514,SHEDINJA (303),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SCRATCH (10),AERIAL ACE (332),LEECH LIFE (141),DIG (91),false,false,false,false,false,Genderless (2),Bashful (18),false
WOBBUFFET - 515,WOBBUFFET (202),30,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DESTINY BOND (194),ENCORE (227),MIRROR COAT (243),COUNTER (68),false,false,false,false,false,Male (0),Hardy (0),false
VIBRAVA - 516,VIBRAVA (333),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DRAGONBREATH (225),CRUNCH (242),SAND TOMB (328),FAINT ATTACK (185),false,false,false,false,true,Female (1),Serious (12),false
MAGNETON - 517,MAGNETON (82),31,0,METAL COAT (199),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DOUBLE-EDGE (38),REFRESH (287),RAIN DANCE (240),THUNDER (87),false,false,false,false,false,Genderless (2),Quirky (24),false
MACHOKE - 518,MACHOKE (67),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BULK UP (339),REVENGE (279),KARATE CHOP (2),SEISMIC TOSS (69),false,false,false,false,false,Male (0),Bashful (18),false
GOLEM - 519,GOLEM (76),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ROCK THROW (88),DEFENSE CURL (111),ROLLOUT (205),MUD SPORT (300),false,false,false,false,true,Male (0),Docile (6),false
FORRETRESS - 520,FORRETRESS (205),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BIDE (117),TAKE DOWN (36),RAPID SPIN (229),COUNTER (68),false,false,false,false,false,Male (0),Serious (12),false
MANTINE - 521,MANTINE (226),32,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BUBBLE (145),TAKE DOWN (36),BUBBLEBEAM (61),AGILITY (97),false,false,false,false,true,Female (1),Hardy (0),false
CROBAT - 522,CROBAT (169),31,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WING ATTACK (17),SCREECH (103),BITE (44),AERIAL ACE (332),false,false,false,false,false,Male (0),Hardy (0),false
GOLDUCK - 523,GOLDUCK (55),33,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SCRATCH (10),AERIAL ACE (332),CONFUSION (93),PSYCH UP (244),false,false,false,false,true,Female (1),Bashful (18),false
HITMONTOP - 524,HITMONTOP (237),33,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BULK UP (339),RAPID SPIN (229),TRIPLE KICK (167),FOCUS ENERGY (116),false,false,false,false,false,Male (0),Quirky (24),false
HARIYAMA - 525,HARIYAMA (336),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BULK UP (339),ARM THRUST (292),VITAL THROW (233),ROCK SLIDE (157),false,false,false,false,true,Male (0),Serious (12),false
VENOMOTH - 526,VENOMOTH (49),35,0,SILVERPOWDER (188),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SILVER WIND (318),REFRESH (287),SUBSTITUTE (164),PSYCHIC (94),true,false,false,false,false,Male (0),Hardy (0),false
WEEPINBELL - 527,WEEPINBELL (70),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,MAGICAL LEAF (345),MORNING SUN (234),SLUDGE BOMB (188),SWEET SCENT (230),false,true,false,false,false,Male (0),Hardy (0),false
GRUMPIG - 528,GRUMPIG (352),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYWAVE (149),PSYBEAM (60),PSYCH UP (244),MAGIC COAT (277),false,false,false,false,false,Female (1),Serious (12),false
SEADRA - 529,SEADRA (117),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TWISTER (239),WATER GUN (55),LEER (43),SMOKESCREEN (108),false,false,false,false,false,Female (1),Quirky (24),false
CAMERUPT - 530,CAMERUPT (340),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ROCK SLIDE (157),FOCUS ENERGY (116),TAKE DOWN (36),EMBER (52),false,false,false,false,false,Female (1),Hardy (0),false
SEAKING - 531,SEAKING (119),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WATER SPORT (346),FLAIL (175),WATER PULSE (352),HORN ATTACK (30),false,false,false,false,true,Male (0),Docile (6),false
PILOSWINE - 532,PILOSWINE (221),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,ICY WIND (196),TAKE DOWN (36),ENDURE (203),DIG (91),false,false,false,false,false,Male (0),Hardy (0),false
HUNTAIL - 533,HUNTAIL (374),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SCARY FACE (184),WATER PULSE (352),BITE (44),WHIRLPOOL (250),false,false,false,false,false,Male (0),Docile (6),false
CACTURNE - 534,CACTURNE (345),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PIN MISSILE (42),LEER (43),FAINT ATTACK (185),INGRAIN (275),false,false,false,false,false,Female (1),Hardy (0),false
WEEZING - 535,WEEZING (110),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HAZE (114),SLUDGE (124),SMOKESCREEN (108),SMOG (123),false,false,false,false,false,Female (1),Serious (12),false
URSARING - 536,URSARING (217),35,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,FAINT ATTACK (185),FAKE TEARS (313),AERIAL ACE (332),SCRATCH (10),false,false,false,false,false,Female (1),Bashful (18),false
ARBOK - 537,ARBOK (24),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SLUDGE BOMB (188),REFRESH (287),GLARE (137),BITE (44),false,false,false,false,false,Male (0),Hardy (0),false
LAIRON - 538,LAIRON (383),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,EARTHQUAKE (89),IRON TAIL (231),TAKE DOWN (36),PROTECT (182),false,false,false,false,false,Female (1),Bashful (18),false
SEALEO - 539,SEALEO (342),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AURORA BEAM (62),EARTHQUAKE (89),WATER PULSE (352),BODY SLAM (34),false,false,false,false,false,Female (1),Serious (12),false
SLOWKING - 540,SLOWKING (199),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,HEADBUTT (29),EARTHQUAKE (89),CONFUSION (93),WATER PULSE (352),false,false,false,false,true,Female (1),Docile (6),false
URSARING - 541,URSARING (217),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SLASH (163),EARTHQUAKE (89),BRICK BREAK (280),PROTECT (182),false,false,false,false,false,Male (0),Quirky (24),false
PRIMEAPE - 542,PRIMEAPE (57),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,CROSS CHOP (238),HELPING HAND (270),FOCUS ENERGY (116),REVERSAL (179),false,false,false,false,false,Male (0),Hardy (0),false
HYPNO - 543,HYPNO (97),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PSYCHIC (94),BATON PASS (226),MEDITATE (96),SHADOW BALL (247),false,false,false,false,false,Male (0),Hardy (0),false
SUNFLORA - 544,SUNFLORA (192),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PETAL DANCE (80),SUNNY DAY (241),BULLET SEED (331),INGRAIN (275),false,false,false,false,false,Male (0),Hardy (0),false
GYARADOS - 545,GYARADOS (130),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TWISTER (239),LEER (43),DRAGON RAGE (82),BITE (44),false,false,false,false,false,Female (1),Bashful (18),false
SKIPLOOM - 546,SKIPLOOM (188),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,MEGA DRAIN (72),COTTON SPORE (178),LEECH SEED (73),SLEEP POWDER (79),false,false,false,false,false,Female (1),Docile (6),false
TROPIUS - 547,TROPIUS (369),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BODY SLAM (34),MAGICAL LEAF (345),WHIRLWIND (18),SWEET SCENT (230),false,false,false,false,false,Male (0),Serious (12),false
SUNFLORA - 548,SUNFLORA (192),38,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,PETAL DANCE (80),SUNNY DAY (241),BULLET SEED (331),INGRAIN (275),false,false,false,false,false,Male (0),Hardy (0),false
GYARADOS - 549,GYARADOS (130),38,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TWISTER (239),LEER (43),DRAGON RAGE (82),BITE (44),false,false,false,false,false,Female (1),Bashful (18),false
SKIPLOOM - 550,SKIPLOOM (188),38,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,MEGA DRAIN (72),COTTON SPORE (178),LEECH SEED (73),SLEEP POWDER (79),false,false,false,false,false,Female (1),Docile (6),false
TROPIUS - 551,TROPIUS (369),38,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BODY SLAM (34),MAGICAL LEAF (345),WHIRLWIND (18),SWEET SCENT (230),false,false,false,false,false,Male (0),Serious (12),false
CRAWDAUNT - 552,CRAWDAUNT (327),33,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BUBBLEBEAM (61),LEER (43),VICEGRIP (11),TAUNT (269),false,false,false,false,false,Male (0),Quirky (24),false
PELIPPER - 553,PELIPPER (310),33,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WING ATTACK (17),AERIAL ACE (332),WATER GUN (55),RAIN DANCE (240),false,false,false,false,false,Female (1),Docile (6),false
MANTINE - 554,MANTINE (226),33,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,TAKE DOWN (36),BUBBLEBEAM (61),AERIAL ACE (332),AGILITY (97),false,false,false,false,false,Female (1),Bashful (18),false
GOLDUCK - 555,GOLDUCK (55),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,WATERFALL (127),CHARM (204),PSYCH UP (244),BRICK BREAK (280),true,false,false,false,false,Male (0),Hardy (0),false
SABLEYE - 556,SABLEYE (322),36,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SHADOW BALL (247),HELPING HAND (270),FAINT ATTACK (185),RECOVER (105),false,true,false,false,false,Male (0),Hardy (0),false
MASQUERAIN - 557,MASQUERAIN (312),33,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SCARY FACE (184),GUST (16),WATER SPORT (346),SWEET SCENT (230),false,false,false,false,false,Male (0),Quirky (24),false
DUNSPARCE - 558,DUNSPARCE (206),33,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SECRET POWER (290),SCREECH (103),YAWN (281),DREAM EATER (138),false,false,false,false,false,Male (0),Hardy (0),false
ROSELIA - 559,ROSELIA (363),33,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,MEGA DRAIN (72),GRASSWHISTLE (320),MAGICAL LEAF (345),SWEET SCENT (230),false,false,false,false,true,Male (0),Docile (6),false
SPINDA - 560,SPINDA (308),33,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,UPROAR (253),HYPNOSIS (95),DREAM EATER (138),FAINT ATTACK (185),false,false,false,false,false,Female (1),Serious (12),false
XATU - 561,XATU (178),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,AERIAL ACE (332),LIGHT SCREEN (113),WISH (273),NIGHT SHADE (101),false,false,false,false,false,Female (1),Bashful (18),false
DODRIO - 562,DODRIO (85),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,DRILL PECK (65),BATON PASS (226),AGILITY (97),TRI ATTACK (161),false,false,false,false,false,Male (0),Docile (6),false
WHISCASH - 563,WHISCASH (324),33,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SURF (57),SLEEP TALK (214),SNORE (173),REST (156),false,false,false,false,false,Male (0),Bashful (18),false
RATICATE - 564,RATICATE (20),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,SUPER FANG (162),REFRESH (287),SCARY FACE (184),HYPER FANG (158),false,false,false,false,false,Male (0),Hardy (0),false
ARON - 565,ARON (382),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,IRON TAIL (231),TAKE DOWN (36),ROAR (46),IRON DEFENSE (334),false,false,false,false,false,Male (0),Serious (12),false
CORSOLA - 566,CORSOLA (222),34,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,BUBBLEBEAM (61),SPIKE CANNON (131),REFLECT (115),REFRESH (287),false,false,false,false,false,Female (1),Bashful (18),false
PUPITAR - 567,PUPITAR (247),37,0,None (0),"フリー"  (1),0,0,0,0,0,0,0,0,0,0,0,0,0,THRASH (37),ROCK SLIDE (157),SCREECH (103),SANDSTORM (201),false,false,false,false,false,Female (1),Hardy (0),false
